Unix Timestamp (UTC),Degrees (°C)
1579048618043,23.400000
1579048619043,23.400000
1579048620043,23.429000
1579048621043,23.400000
1579048622043,23.400000
1579048623043,23.400000
1579048624043,23.400000
1579048625042,23.400000
1579048626042,23.400000
1579048627042,23.400000
1579048628042,23.400000
1579048629042,23.400000
1579048630042,23.400000
1579048631041,23.400000
1579048632041,23.400000
1579048633041,23.400000
1579048634041,23.400000
1579048635041,23.400000
1579048636041,23.400000
1579048637041,23.400000
1579048638040,23.400000
1579048639040,23.371000
1579048640040,23.371000
1579048641040,23.400000
1579048642040,23.400000
1579048643040,23.400000
1579048644039,23.400000
1579048645039,23.371000
1579048646039,23.371000
1579048647039,23.400000
1579048648039,23.371000
1579048649039,23.400000
1579048650039,23.371000
1579048651038,23.400000
1579048652038,23.400000
1579048653038,23.371000
1579048654038,23.371000
1579048655038,23.371000
1579048656038,23.371000
1579048657037,23.371000
1579048658037,23.371000
1579048659037,23.400000
1579048660037,23.371000
1579048661037,23.371000
1579048662037,23.371000
1579048663037,23.400000
1579048664036,23.371000
1579048665036,23.371000
1579048666036,23.371000
1579048667036,23.371000
1579048668036,23.371000
1579048669036,23.371000
1579048670035,23.371000
1579048671035,23.371000
1579048672035,23.371000
1579048673035,23.371000
1579048674035,23.342000
1579048675035,23.371000
1579048676035,23.371000
1579048677034,23.371000
1579048678034,23.371000
1579048679034,23.371000
1579048680034,23.342000
1579048681034,23.342000
1579048682034,23.371000
1579048683033,23.371000
1579048684033,23.371000
1579048685033,23.371000
1579048686033,23.371000
1579048687033,23.342000
1579048688033,23.342000
1579048689033,23.342000
1579048690032,23.342000
1579048691032,23.371000
1579048692032,23.342000
1579048693032,23.371000
1579048694032,23.371000
1579048695032,23.371000
1579048696031,23.342000
1579048697031,23.342000
1579048698031,23.342000
1579048699031,23.342000
1579048700031,23.371000
1579048701031,23.342000
1579048702031,23.342000
1579048703030,23.342000
1579048704030,23.342000
1579048705030,23.342000
1579048706030,23.342000
1579048707030,23.342000
1579048708030,23.342000
1579048709029,23.312000
1579048710029,23.342000
1579048711029,23.342000
1579048712029,23.342000
1579048713029,23.342000
1579048714029,23.342000
1579048715029,23.342000
1579048716029,23.342000
1579048717029,23.312000
1579048718029,23.342000
1579048719029,23.342000
1579048720029,23.342000
1579048721029,23.312000
1579048722029,23.342000
1579048723029,23.342000
1579048724029,23.342000
1579048725029,23.312000
1579048726030,23.312000
1579048727030,23.312000
1579048728030,23.312000
1579048729030,23.312000
1579048730030,23.312000
1579048731030,23.312000
1579048732030,23.312000
1579048733030,23.312000
1579048734030,23.342000
1579048735030,23.342000
1579048736031,23.312000
1579048737031,23.312000
1579048738031,23.342000
1579048739031,23.312000
1579048740031,23.312000
1579048741031,23.312000
1579048742031,23.312000
1579048743031,23.312000
1579048744031,23.312000
1579048745031,23.312000
1579048746031,23.312000
1579048747032,23.283000
1579048748032,23.283000
1579048749032,23.312000
1579048750032,23.312000
1579048751032,23.312000
1579048752032,23.312000
1579048753032,23.312000
1579048754032,23.312000
1579048755032,23.312000
1579048756032,23.283000
1579048757033,23.312000
1579048758033,23.283000
1579048759033,23.312000
1579048760033,23.283000
1579048761033,23.283000
1579048762033,23.312000
1579048763033,23.283000
1579048764033,23.283000
1579048765033,23.312000
1579048766033,23.283000
1579048767033,23.283000
1579048768034,23.283000
1579048769034,23.283000
1579048770034,23.283000
1579048771034,23.312000
1579048772034,23.283000
1579048773034,23.283000
1579048774034,23.283000
1579048775034,23.283000
1579048776034,23.283000
1579048777034,23.283000
1579048778035,23.283000
1579048779035,23.283000
1579048780035,23.283000
1579048781035,23.283000
1579048782035,23.283000
1579048783035,23.283000
1579048784035,23.283000
1579048785035,23.254000
1579048786035,23.283000
1579048787035,23.283000
1579048788036,23.283000
1579048789036,23.283000
1579048790036,23.283000
1579048791036,23.283000
1579048792036,23.283000
1579048793036,23.283000
1579048794036,23.283000
1579048795036,23.283000
1579048796036,23.254000
1579048797036,23.254000
1579048798036,23.283000
1579048799037,23.283000
1579048800037,23.254000
1579048801037,23.283000
1579048802037,23.283000
1579048803037,23.254000
1579048804037,23.283000
1579048805037,23.283000
1579048806037,23.254000
1579048807037,23.283000
1579048808037,23.283000
1579048809038,23.254000
1579048810038,23.283000
1579048811038,23.254000
1579048812038,23.254000
1579048813038,23.254000
1579048814038,23.254000
1579048815038,23.283000
1579048816038,23.283000
1579048817038,23.283000
1579048818038,23.254000
1579048819038,23.254000
1579048820039,23.254000
1579048821039,23.283000
1579048822039,23.254000
1579048823039,23.254000
1579048824039,23.254000
1579048825039,23.283000
1579048826039,23.283000
1579048827039,23.254000
1579048828039,23.254000
1579048829039,23.254000
1579048830040,23.254000
1579048831040,23.254000
1579048832040,23.254000
1579048833040,23.254000
1579048834040,23.254000
1579048835040,23.254000
1579048836040,23.254000
1579048837040,23.254000
1579048838040,23.254000
1579048839040,23.254000
1579048840041,23.254000
1579048841041,23.254000
1579048842041,23.254000
1579048843041,23.254000
1579048844041,23.254000
1579048845041,23.254000
1579048846041,23.254000
1579048847041,23.254000
1579048848041,23.254000
1579048849041,23.254000
1579048850041,23.225000
1579048851042,23.254000
1579048852042,23.254000
1579048853042,23.254000
1579048854042,23.254000
1579048855042,23.254000
1579048856042,23.254000
1579048857042,23.225000
1579048858042,23.225000
1579048859042,23.225000
1579048860042,23.254000
1579048861043,23.254000
1579048862043,23.254000
1579048863043,23.225000
1579048864043,23.225000
1579048865043,23.254000
1579048866043,23.225000
1579048867043,23.225000
1579048868043,23.225000
1579048869043,23.225000
1579048870043,23.225000
1579048871043,23.225000
1579048872044,23.254000
1579048873044,23.225000
1579048874044,23.225000
1579048875044,23.225000
1579048876044,23.225000
1579048877044,23.225000
1579048878044,23.225000
1579048879044,23.225000
1579048880044,23.225000
1579048881044,23.225000
1579048882045,23.225000
1579048883045,23.225000
1579048884045,23.225000
1579048885045,23.225000
1579048886045,23.225000
1579048887045,23.225000
1579048888045,23.225000
1579048889045,23.225000
1579048890045,23.225000
1579048891045,23.225000
1579048892045,23.225000
1579048893046,23.225000
1579048894046,23.225000
1579048895046,23.196000
1579048896046,23.225000
1579048897046,23.225000
1579048898046,23.225000
1579048899046,23.225000
1579048900046,23.225000
1579048901046,23.196000
1579048902046,23.225000
1579048903047,23.225000
1579048904047,23.225000
1579048905047,23.225000
1579048906047,23.225000
1579048907047,23.225000
1579048908047,23.225000
1579048909047,23.225000
1579048910047,23.225000
1579048911047,23.225000
1579048912047,23.225000
1579048913048,23.225000
1579048914048,23.225000
1579048915048,23.225000
1579048916048,23.225000
1579048917048,23.225000
1579048918048,23.225000
1579048919048,23.225000
1579048920048,23.225000
1579048921048,23.196000
1579048922048,23.196000
1579048923048,23.225000
1579048924049,23.225000
1579048925049,23.196000
1579048926049,23.225000
1579048927049,23.196000
1579048928049,23.196000
1579048929049,23.196000
1579048930049,23.225000
1579048931049,23.196000
1579048932049,23.196000
1579048933049,23.196000
1579048934050,23.196000
1579048935050,23.196000
1579048936050,23.196000
1579048937050,23.196000
1579048938050,23.196000
1579048939050,23.225000
1579048940050,23.225000
1579048941050,23.196000
1579048942050,23.196000
1579048943050,23.167000
1579048944050,23.196000
1579048945051,23.225000
1579048946051,23.196000
1579048947051,23.196000
1579048948051,23.196000
1579048949051,23.167000
1579048950051,23.167000
1579048951051,23.167000
1579048952051,23.167000
1579048953051,23.167000
1579048954051,23.167000
1579048955052,23.196000
1579048956052,23.167000
1579048957052,23.167000
1579048958052,23.167000
1579048959052,23.167000
1579048960052,23.196000
1579048961052,23.196000
1579048962052,23.167000
1579048963052,23.196000
1579048964052,23.196000
1579048965053,23.167000
1579048966052,23.167000
1579048967052,23.167000
1579048968052,23.167000
1579048969052,23.167000
1579048970052,23.196000
1579048971052,23.167000
1579048972051,23.167000
1579048973051,23.167000
1579048974051,23.167000
1579048975051,23.167000
1579048976051,23.196000
1579048977051,23.167000
1579048978050,23.167000
1579048979050,23.167000
1579048980050,23.167000
1579048981050,23.167000
1579048982050,23.167000
1579048983050,23.167000
1579048984049,23.167000
1579048985049,23.167000
1579048986049,23.196000
1579048987049,23.196000
1579048988049,23.167000
1579048989049,23.167000
1579048990048,23.167000
1579048991048,23.167000
1579048992048,23.167000
1579048993048,23.167000
1579048994048,23.167000
1579048995048,23.167000
1579048996047,23.167000
1579048997047,23.167000
1579048998047,23.167000
1579048999047,23.167000
1579049000047,23.196000
1579049001047,23.167000
1579049002047,23.167000
1579049003046,23.167000
1579049004046,23.167000
1579049005046,23.167000
1579049006046,23.167000
1579049007046,23.167000
1579049008046,23.167000
1579049009045,23.167000
1579049010045,23.167000
1579049011045,23.167000
1579049012045,23.167000
1579049013045,23.167000
1579049014045,23.167000
1579049015044,23.167000
1579049016044,23.167000
1579049017044,23.167000
1579049018044,23.167000
1579049019044,23.167000
1579049020044,23.167000
1579049021043,23.167000
1579049022043,23.167000
1579049023043,23.167000
1579049024043,23.167000
1579049025043,23.167000
1579049026043,23.167000
1579049027042,23.167000
1579049028042,23.167000
1579049029042,23.167000
1579049030042,23.167000
1579049031042,23.167000
1579049032042,23.167000
1579049033042,23.167000
1579049034041,23.167000
1579049035041,23.167000
1579049036041,23.167000
1579049037041,23.167000
1579049038041,23.167000
1579049039041,23.167000
1579049040040,23.167000
1579049041040,23.167000
1579049042040,23.167000
1579049043040,23.167000
1579049044040,23.167000
1579049045040,23.167000
1579049046039,23.167000
1579049047039,23.167000
1579049048039,23.167000
1579049049039,23.167000
1579049050039,23.167000
1579049051039,23.167000
1579049052038,23.167000
1579049053038,23.167000
1579049054038,23.167000
1579049055038,23.167000
1579049056038,23.167000
1579049057038,23.167000
1579049058037,23.167000
1579049059037,23.167000
1579049060037,23.167000
1579049061037,23.167000
1579049062037,23.167000
1579049063037,23.167000
1579049064037,23.167000
1579049065036,23.167000
1579049066036,23.167000
1579049067036,23.137000
1579049068036,23.167000
1579049069036,23.167000
1579049070036,23.167000
1579049071035,23.167000
1579049072035,23.167000
1579049073035,23.167000
1579049074035,23.167000
1579049075035,23.167000
1579049076035,23.167000
1579049077034,23.167000
1579049078034,23.167000
1579049079034,23.167000
1579049080034,23.167000
1579049081034,23.167000
1579049082034,23.167000
1579049083033,23.167000
1579049084033,23.167000
1579049085033,23.167000
1579049086033,23.167000
1579049087033,23.167000
1579049088033,23.167000
1579049089032,23.167000
1579049090032,23.167000
1579049091032,23.137000
1579049092032,23.167000
1579049093032,23.167000
1579049094032,23.167000
1579049095032,23.137000
1579049096032,23.137000
1579049097032,23.167000
1579049098032,23.137000
1579049099032,23.167000
1579049100032,23.167000
1579049101032,23.137000
1579049102032,23.167000
1579049103032,23.167000
1579049104032,23.167000
1579049105032,23.137000
1579049106033,23.167000
1579049107033,23.137000
1579049108033,23.167000
1579049109033,23.167000
1579049110033,23.137000
1579049111033,23.137000
1579049112033,23.167000
1579049113033,23.167000
1579049114033,23.167000
1579049115033,23.137000
1579049116034,23.167000
1579049117034,23.167000
1579049118034,23.167000
1579049119034,23.167000
1579049120034,23.137000
1579049121034,23.137000
1579049122034,23.137000
1579049123034,23.167000
1579049124034,23.167000
1579049125034,23.167000
1579049126034,23.167000
1579049127035,23.167000
1579049128035,23.167000
1579049129035,23.137000
1579049130035,23.167000
1579049131035,23.137000
1579049132035,23.167000
1579049133035,23.137000
1579049134035,23.167000
1579049135035,23.167000
1579049136035,23.167000
1579049137036,23.137000
1579049138036,23.137000
1579049139036,23.137000
1579049140036,23.167000
1579049141036,23.167000
1579049142036,23.167000
1579049143036,23.167000
1579049144036,23.137000
1579049145036,23.167000
1579049146036,23.137000
1579049147036,23.167000
1579049148037,23.137000
1579049149037,23.167000
1579049150037,23.167000
1579049151037,23.137000
1579049152037,23.167000
1579049153037,23.167000
1579049154037,23.167000
1579049155037,23.167000
1579049156037,23.167000
1579049157037,23.167000
1579049158038,23.167000
1579049159038,23.167000
1579049160038,23.167000
1579049161038,23.167000
1579049162038,23.167000
1579049163038,23.167000
1579049164038,23.167000
1579049165038,23.167000
1579049166038,23.167000
1579049167038,23.167000
1579049168039,23.167000
1579049169039,23.137000
1579049170039,23.167000
1579049171039,23.167000
1579049172039,23.167000
1579049173039,23.167000
1579049174039,23.167000
1579049175039,23.167000
1579049176039,23.167000
1579049177039,23.167000
1579049178039,23.167000
1579049179040,23.137000
1579049180040,23.167000
1579049181040,23.167000
1579049182040,23.167000
1579049183040,23.167000
1579049184040,23.167000
1579049185040,23.167000
1579049186040,23.167000
1579049187040,23.167000
1579049188040,23.167000
1579049189041,23.167000
1579049190041,23.167000
1579049191041,23.167000
1579049192041,23.167000
1579049193041,23.167000
1579049194041,23.167000
1579049195041,23.167000
1579049196041,23.167000
1579049197041,23.167000
1579049198041,23.167000
1579049199041,23.167000
1579049200042,23.167000
1579049201042,23.167000
1579049202042,23.137000
1579049203042,23.167000
1579049204042,23.167000
1579049205042,23.167000
1579049206042,23.167000
1579049207042,23.167000
1579049208042,23.167000
1579049209042,23.167000
1579049210043,23.167000
1579049211043,23.167000
1579049212043,23.167000
1579049213043,23.167000
1579049214043,23.167000
1579049215043,23.167000
1579049216043,23.137000
1579049217043,23.167000
1579049218043,23.167000
1579049219043,23.167000
1579049220044,23.167000
1579049221043,23.137000
1579049222043,23.167000
1579049223043,23.167000
1579049224043,23.137000
1579049225043,23.137000
1579049226043,23.167000
1579049227042,23.167000
1579049228042,23.137000
1579049229042,23.167000
1579049230042,23.167000
1579049231042,23.167000
1579049232042,23.167000
1579049233042,23.167000
1579049234041,23.137000
1579049235041,23.167000
1579049236041,23.167000
1579049237041,23.167000
1579049238041,23.167000
1579049239041,23.167000
1579049240040,23.167000
1579049241040,23.137000
1579049242040,23.137000
1579049243040,23.167000
1579049244040,23.137000
1579049245040,23.137000
1579049246040,23.167000
1579049247039,23.167000
1579049248039,23.167000
1579049249039,23.137000
1579049250039,23.137000
1579049251039,23.137000
1579049252039,23.167000
1579049253038,23.167000
1579049254038,23.167000
1579049255038,23.137000
1579049256038,23.137000
1579049257038,23.137000
1579049258038,23.137000
1579049259038,23.167000
1579049260037,23.137000
1579049261037,23.137000
1579049262037,23.137000
1579049263037,23.167000
1579049264037,23.137000
1579049265037,23.137000
1579049266036,23.137000
1579049267036,23.167000
1579049268036,23.167000
1579049269036,23.167000
1579049270036,23.137000
1579049271036,23.167000
1579049272036,23.167000
1579049273035,23.167000
1579049274035,23.137000
1579049275035,23.167000
1579049276035,23.137000
1579049277035,23.137000
1579049278035,23.137000
1579049279034,23.137000
1579049280034,23.137000
1579049281034,23.137000
1579049282034,23.137000
1579049283034,23.137000
1579049284034,23.137000
1579049285034,23.137000
1579049286033,23.137000
1579049287033,23.137000
1579049288033,23.137000
1579049289033,23.137000
1579049290033,23.137000
1579049291033,23.137000
1579049292032,23.137000
1579049293032,23.137000
1579049294032,23.137000
1579049295032,23.137000
1579049296032,23.137000
1579049297032,23.137000
1579049298032,23.137000
1579049299031,23.137000
1579049300031,23.137000
1579049301031,23.137000
1579049302031,23.137000
1579049303031,23.137000
1579049304031,23.137000
1579049305030,23.137000
1579049306030,23.137000
1579049307030,23.137000
1579049308030,23.137000
1579049309030,23.137000
1579049310030,23.137000
1579049311030,23.137000
1579049312029,23.108000
1579049313029,23.137000
1579049314029,23.137000
1579049315029,23.137000
1579049316029,23.137000
1579049317029,23.137000
1579049318028,23.137000
1579049319028,23.137000
1579049320028,23.137000
1579049321028,23.137000
1579049322028,23.137000
1579049323028,23.137000
1579049324028,23.108000
1579049325027,23.108000
1579049326027,23.137000
1579049327027,23.137000
1579049328027,23.137000
1579049329027,23.137000
1579049330027,23.137000
1579049331026,23.108000
1579049332026,23.137000
1579049333026,23.137000
1579049334026,23.137000
1579049335026,23.108000
1579049336026,23.137000
1579049337026,23.137000
1579049338025,23.137000
1579049339025,23.108000
1579049340025,23.137000
1579049341025,23.108000
1579049342025,23.137000
1579049343025,23.137000
1579049344024,23.137000
1579049345024,23.137000
1579049346024,23.137000
1579049347024,23.108000
1579049348024,23.108000
1579049349024,23.137000
1579049350024,23.137000
1579049351024,23.137000
1579049352024,23.137000
1579049353024,23.137000
1579049354024,23.108000
1579049355024,23.108000
1579049356024,23.108000
1579049357024,23.137000
1579049358024,23.108000
1579049359024,23.137000
1579049360024,23.108000
1579049361024,23.108000
1579049362025,23.108000
1579049363025,23.108000
1579049364025,23.108000
1579049365025,23.108000
1579049366025,23.108000
1579049367025,23.108000
1579049368025,23.137000
1579049369025,23.108000
1579049370025,23.108000
1579049371025,23.108000
1579049372025,23.108000
1579049373026,23.108000
1579049374026,23.108000
1579049375026,23.108000
1579049376026,23.108000
1579049377026,23.108000
1579049378026,23.108000
1579049379026,23.108000
1579049380026,23.108000
1579049381026,23.108000
1579049382026,23.108000
1579049383026,23.108000
1579049384026,23.108000
1579049385027,23.108000
1579049386027,23.108000
1579049387027,23.108000
1579049388027,23.137000
1579049389027,23.108000
1579049390027,23.108000
1579049391027,23.108000
1579049392027,23.108000
1579049393027,23.108000
1579049394027,23.108000
1579049395027,23.108000
1579049396028,23.108000
1579049397028,23.108000
1579049398028,23.108000
1579049399028,23.108000
1579049400028,23.108000
1579049401028,23.137000
1579049402028,23.108000
1579049403028,23.108000
1579049404028,23.108000
1579049405028,23.108000
1579049406028,23.108000
1579049407029,23.108000
1579049408029,23.108000
1579049409029,23.108000
1579049410029,23.108000
1579049411029,23.108000
1579049412029,23.108000
1579049413029,23.108000
1579049414029,23.108000
1579049415029,23.108000
1579049416029,23.079000
1579049417029,23.108000
1579049418029,23.108000
1579049419030,23.108000
1579049420030,23.108000
1579049421030,23.108000
1579049422030,23.108000
1579049423030,23.108000
1579049424030,23.108000
1579049425030,23.108000
1579049426030,23.108000
1579049427030,23.108000
1579049428030,23.108000
1579049429030,23.108000
1579049430031,23.108000
1579049431031,23.108000
1579049432031,23.108000
1579049433031,23.108000
1579049434031,23.108000
1579049435031,23.108000
1579049436031,23.108000
1579049437031,23.079000
1579049438031,23.108000
1579049439031,23.108000
1579049440031,23.108000
1579049441032,23.108000
1579049442032,23.079000
1579049443032,23.108000
1579049444032,23.108000
1579049445032,23.108000
1579049446032,23.108000
1579049447032,23.108000
1579049448032,23.079000
1579049449032,23.108000
1579049450032,23.108000
1579049451032,23.108000
1579049452032,23.108000
1579049453033,23.108000
1579049454033,23.108000
1579049455033,23.108000
1579049456033,23.108000
1579049457033,23.108000
1579049458033,23.108000
1579049459033,23.108000
1579049460033,23.108000
1579049461033,23.108000
1579049462033,23.108000
1579049463033,23.079000
1579049464034,23.108000
1579049465034,23.079000
1579049466034,23.108000
1579049467034,23.108000
1579049468034,23.108000
1579049469034,23.079000
1579049470034,23.108000
1579049471034,23.108000
1579049472034,23.079000
1579049473034,23.108000
1579049474034,23.079000
1579049475035,23.079000
1579049476034,23.108000
1579049477034,23.108000
1579049478034,23.108000
1579049479034,23.108000
1579049480034,23.108000
1579049481034,23.079000
1579049482033,23.108000
1579049483033,23.108000
1579049484033,23.079000
1579049485033,23.079000
1579049486033,23.108000
1579049487033,23.079000
1579049488033,23.079000
1579049489032,23.079000
1579049490032,23.108000
1579049491032,23.108000
1579049492032,23.108000
1579049493032,23.079000
1579049494032,23.079000
1579049495031,23.079000
1579049496031,23.108000
1579049497031,23.079000
1579049498031,23.079000
1579049499031,23.079000
1579049500031,23.079000
1579049501031,23.079000
1579049502030,23.108000
1579049503030,23.079000
1579049504030,23.079000
1579049505030,23.079000
1579049506030,23.079000
1579049507030,23.108000
1579049508029,23.079000
1579049509029,23.079000
1579049510029,23.108000
1579049511029,23.079000
1579049512029,23.079000
1579049513029,23.079000
1579049514029,23.079000
1579049515028,23.079000
1579049516028,23.079000
1579049517028,23.108000
1579049518028,23.079000
1579049519028,23.079000
1579049520028,23.079000
1579049521027,23.079000
1579049522027,23.079000
1579049523027,23.079000
1579049524027,23.108000
1579049525027,23.079000
1579049526027,23.108000
1579049527027,23.079000
1579049528026,23.079000
1579049529026,23.079000
1579049530026,23.079000
1579049531026,23.079000
1579049532026,23.079000
1579049533026,23.079000
1579049534025,23.079000
1579049535025,23.108000
1579049536025,23.079000
1579049537025,23.079000
1579049538025,23.079000
1579049539025,23.079000
1579049540025,23.108000
1579049541024,23.079000
1579049542024,23.079000
1579049543024,23.079000
1579049544024,23.079000
1579049545024,23.079000
1579049546024,23.079000
1579049547023,23.079000
1579049548023,23.079000
1579049549023,23.079000
1579049550023,23.079000
1579049551023,23.108000
1579049552023,23.079000
1579049553023,23.079000
1579049554022,23.050000
1579049555022,23.079000
1579049556022,23.079000
1579049557022,23.079000
1579049558022,23.079000
1579049559022,23.079000
1579049560021,23.079000
1579049561021,23.079000
1579049562021,23.079000
1579049563021,23.079000
1579049564021,23.050000
1579049565021,23.079000
1579049566021,23.050000
1579049567020,23.079000
1579049568020,23.079000
1579049569020,23.079000
1579049570020,23.079000
1579049571020,23.079000
1579049572020,23.079000
1579049573019,23.079000
1579049574019,23.050000
1579049575019,23.050000
1579049576019,23.079000
1579049577019,23.050000
1579049578019,23.079000
1579049579019,23.079000
1579049580018,23.050000
1579049581018,23.079000
1579049582018,23.050000
1579049583018,23.079000
1579049584018,23.079000
1579049585018,23.108000
1579049586017,23.079000
1579049587017,23.079000
1579049588017,23.079000
1579049589017,23.079000
1579049590017,23.079000
1579049591017,23.079000
1579049592017,23.079000
1579049593016,23.079000
1579049594016,23.079000
1579049595016,23.079000
1579049596016,23.079000
1579049597016,23.050000
1579049598016,23.079000
1579049599015,23.050000
1579049600015,23.079000
1579049601015,23.079000
1579049602015,23.079000
1579049603015,23.079000
1579049604015,23.079000
1579049605015,23.079000
1579049606015,23.079000
1579049607015,23.050000
1579049608015,23.050000
1579049609015,23.079000
1579049610015,23.050000
1579049611015,23.079000
1579049612015,23.079000
1579049613015,23.079000
1579049614015,23.079000
1579049615015,23.079000
1579049616016,23.079000
1579049617016,23.079000
1579049618016,23.079000
1579049619016,23.050000
1579049620016,23.050000
1579049621016,23.079000
1579049622016,23.079000
1579049623016,23.050000
1579049624016,23.050000
1579049625016,23.079000
1579049626017,23.050000
1579049627017,23.050000
1579049628017,23.079000
1579049629017,23.079000
1579049630017,23.050000
1579049631017,23.079000
1579049632017,23.050000
1579049633017,23.050000
1579049634017,23.050000
1579049635017,23.079000
1579049636017,23.050000
1579049637018,23.079000
1579049638018,23.050000
1579049639018,23.079000
1579049640018,23.079000
1579049641018,23.079000
1579049642018,23.050000
1579049643018,23.050000
1579049644018,23.050000
1579049645018,23.079000
1579049646018,23.050000
1579049647019,23.050000
1579049648019,23.079000
1579049649019,23.079000
1579049650019,23.050000
1579049651019,23.050000
1579049652019,23.050000
1579049653019,23.050000
1579049654019,23.050000
1579049655019,23.079000
1579049656019,23.050000
1579049657019,23.079000
1579049658020,23.050000
1579049659020,23.050000
1579049660020,23.079000
1579049661020,23.079000
1579049662020,23.050000
1579049663020,23.050000
1579049664020,23.050000
1579049665020,23.079000
1579049666020,23.079000
1579049667020,23.050000
1579049668021,23.079000
1579049669021,23.079000
1579049670021,23.050000
1579049671021,23.050000
1579049672021,23.050000
1579049673021,23.050000
1579049674021,23.050000
1579049675021,23.079000
1579049676021,23.050000
1579049677021,23.050000
1579049678022,23.050000
1579049679022,23.050000
1579049680022,23.050000
1579049681022,23.079000
1579049682022,23.050000
1579049683022,23.079000
1579049684022,23.050000
1579049685022,23.050000
1579049686022,23.050000
1579049687022,23.079000
1579049688022,23.050000
1579049689023,23.050000
1579049690023,23.050000
1579049691023,23.050000
1579049692023,23.050000
1579049693023,23.050000
1579049694023,23.050000
1579049695023,23.050000
1579049696023,23.050000
1579049697023,23.050000
1579049698023,23.050000
1579049699024,23.079000
1579049700024,23.050000
1579049701024,23.050000
1579049702024,23.050000
1579049703024,23.050000
1579049704024,23.050000
1579049705024,23.050000
1579049706024,23.050000
1579049707024,23.079000
1579049708024,23.050000
1579049709024,23.050000
1579049710025,23.050000
1579049711025,23.050000
1579049712025,23.050000
1579049713025,23.050000
1579049714025,23.050000
1579049715025,23.050000
1579049716025,23.050000
1579049717025,23.050000
1579049718025,23.050000
1579049719025,23.050000
1579049720026,23.079000
1579049721026,23.050000
1579049722026,23.050000
1579049723026,23.050000
1579049724026,23.050000
1579049725026,23.050000
1579049726026,23.050000
1579049727026,23.050000
1579049728026,23.050000
1579049729026,23.079000
1579049730027,23.050000
1579049731027,23.050000
1579049732027,23.050000
1579049733027,23.050000
1579049734027,23.079000
1579049735027,23.050000
1579049736027,23.050000
1579049737027,23.079000
1579049738027,23.050000
1579049739027,23.050000
1579049740027,23.050000
1579049741027,23.050000
1579049742028,23.050000
1579049743028,23.050000
1579049744028,23.050000
1579049745028,23.050000
1579049746028,23.050000
1579049747028,23.050000
1579049748028,23.050000
1579049749028,23.050000
1579049750028,23.050000
1579049751028,23.050000
1579049752028,23.050000
1579049753028,23.050000
1579049754029,23.021000
1579049755029,23.050000
1579049756029,23.050000
1579049757029,23.050000
1579049758029,23.050000
1579049759029,23.050000
1579049760029,23.050000
1579049761029,23.050000
1579049762029,23.050000
1579049763029,23.050000
1579049764029,23.050000
1579049765029,23.050000
1579049766030,23.050000
1579049767030,23.050000
1579049768030,23.050000
1579049769030,23.050000
1579049770030,23.050000
1579049771030,23.050000
1579049772030,23.050000
1579049773030,23.050000
1579049774030,23.050000
1579049775030,23.050000
1579049776030,23.050000
1579049777030,23.050000
1579049778031,23.050000
1579049779031,23.050000
1579049780031,23.050000
1579049781031,23.050000
1579049782031,23.050000
1579049783031,23.050000
1579049784031,23.050000
1579049785031,23.050000
1579049786031,23.050000
1579049787031,23.050000
1579049788031,23.050000
1579049789031,23.050000
1579049790032,23.050000
1579049791032,23.050000
1579049792032,23.050000
1579049793032,23.050000
1579049794032,23.050000
1579049795032,23.050000
1579049796032,23.050000
1579049797032,23.050000
1579049798032,23.050000
1579049799032,23.021000
1579049800032,23.050000
1579049801033,23.050000
1579049802033,23.050000
1579049803033,23.050000
1579049804033,23.079000
1579049805033,23.050000
1579049806033,23.050000
1579049807033,23.050000
1579049808033,23.079000
1579049809033,23.050000
1579049810033,23.050000
1579049811033,23.050000
1579049812033,23.050000
1579049813034,23.079000
1579049814034,23.079000
1579049815034,23.050000
1579049816034,23.079000
1579049817034,23.050000
1579049818034,23.050000
1579049819034,23.079000
1579049820034,23.050000
1579049821034,23.050000
1579049822034,23.050000
1579049823034,23.050000
1579049824034,23.050000
1579049825035,23.050000
1579049826035,23.079000
1579049827035,23.050000
1579049828035,23.050000
1579049829035,23.050000
1579049830035,23.050000
1579049831035,23.079000
1579049832035,23.079000
1579049833035,23.079000
1579049834035,23.050000
1579049835035,23.079000
1579049836035,23.050000
1579049837036,23.050000
1579049838036,23.079000
1579049839036,23.050000
1579049840036,23.079000
1579049841036,23.050000
1579049842036,23.079000
1579049843036,23.050000
1579049844036,23.079000
1579049845036,23.079000
1579049846036,23.079000
1579049847036,23.079000
1579049848036,23.079000
1579049849037,23.050000
1579049850037,23.079000
1579049851037,23.050000
1579049852037,23.079000
1579049853037,23.079000
1579049854037,23.079000
1579049855037,23.079000
1579049856037,23.050000
1579049857037,23.079000
1579049858037,23.079000
1579049859037,23.079000
1579049860038,23.079000
1579049861035,23.050000
1579049862033,23.079000
1579049863031,23.079000
1579049864029,23.050000
1579049865027,23.079000
1579049866025,23.079000
1579049867022,23.079000
1579049868020,23.050000
1579049869018,23.050000
1579049870016,23.050000
1579049871014,23.050000
1579049872012,23.079000
1579049873010,23.079000
1579049874007,23.079000
1579049875005,23.050000
1579049876003,23.079000
1579049877001,23.079000
1579049877999,23.050000
1579049878997,23.050000
1579049879994,23.050000
1579049880992,23.079000
1579049881990,23.079000
1579049882988,23.079000
1579049883986,23.050000
1579049884984,23.079000
1579049885982,23.050000
1579049886979,23.079000
